Name,Total,word,N,Rate,Authorship,Disputed
Federalist No. 57,2216,first,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,form,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,hampshire,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,he,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,human,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,hundred,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,its,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,itself,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,least,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,liberty,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,likely,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,mass,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,massachusetts,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,means,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,members,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,nearly,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,only,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,other,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,possess,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,pretensions,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,qualification,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,said,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,shall,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,society,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,spirit,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,such,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,suffrage,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,sympathy,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,unless,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,value,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,when,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,whilst,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,whole,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,with,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,without,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,yet,3,0.0013537906137184115,Madison,yes
Federalist No. 57,2216,aim,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,annual,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,ask,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,assembly,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,british,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,capable,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,cases,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,characteristic,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,circumstances,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,common,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,confidence,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,congress,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,constituted,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,council,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,country,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,doctrine,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,effectual,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,elector,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,elevation,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,esteem,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,executive,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,facts,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,far,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,favors,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,fellow,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,fidelity,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,fit,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,found,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,frequent,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,governments,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,however,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,immediately,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,insufficient,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,interest,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,into,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,large,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,law,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,laws,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,let,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,maintain,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,man,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,me,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,member,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,necessary,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,nor,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,notwithstanding,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,our,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,own,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,paper,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,part,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,particular,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,pennsylvania,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,persons,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,policy,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,pounds,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,power,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,prescribed,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,pretended,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,principle,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,principles,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,proportion,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,purpose,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,real,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,reason,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,respect,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,rich,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,ruins,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,sacrifice,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,say,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,seen,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,senators,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,sentiments,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,situation,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,sixty,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,sterling,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,still,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,themselves,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,third,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,time,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,tolerate,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,under,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,united,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,wealth,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,well,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,were,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,whether,2,9.025270758122744e-4,Madison,yes
Federalist No. 57,2216,abhorrence,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,about,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,above,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,according,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,actually,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,actuates,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,add,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,added,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,additional,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,administration,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,admissible,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,admit,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,advancement,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,affection,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,aggrandizement,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,albany,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,almost,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,also,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,always,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,ambition,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,america,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,amount,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,annexed,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,another,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,answer,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,anticipate,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,apart,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,appear,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,appeared,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,appointed,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,appointments,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,asked,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,aspiring,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,assures,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,attach,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,attachment,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,attainment,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,authority,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,before,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,benevolent,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,besides,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,betray,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,betrayed,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,bind,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,birth,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,body,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,boldly,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,bonds,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,borough,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,both,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,bound,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,breast,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,bribes,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,calculating,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,capacity,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,caprice,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,case,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,causes,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,cease,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,champions,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,characters,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,charge,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,choose,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,chords,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,chosen,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,cities,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,citizen,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,civil,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,clear,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,code,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,combated,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,committed,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,commons,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,communion,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,compelled,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,complexion,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,confer,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,confessed,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,conformable,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,connect,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,connecticut,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,consequence,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,consider,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,consideration,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,considerations,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,constitutional,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,constitutions,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,contain,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,continue,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,control,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,corresponding,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,corrupted,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,could,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,countenance,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,creates,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,debased,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,decide,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,decisive,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,declamation,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,deemed,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,degeneracy,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,degenerates,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,departed,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,dependence,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,deprive,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,deriving,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,descend,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,description,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,deserves,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,desired,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,devise,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,devised,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,diffusive,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,directly,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,disappoint,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,discern,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,discharge,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,discoverable,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,discriminations,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,disposition,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,distinctions,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,diverted,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,divisions,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,does,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,duty,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,effaced,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,elect,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,electing,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,election,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,elections,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,elective,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,elects,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,elevate,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,elevated,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,eligibility,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,eligible,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,employed,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,ends,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,energy,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,engagements,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,enter,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,entertained,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,entitle,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,entitled,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,err,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,erroneous,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,established,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,ever,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,examined,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,example,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,examples,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,exceeds,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,existing,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,experience,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,experiments,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,explicit,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,extraordinary,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,extreme,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,fact,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,fail,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,faith,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,faithful,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,fallacy,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,families,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,fetter,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,fifth,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,fifty,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,find,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,flagrant,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,flaming,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,foreign,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,forever,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,forms,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,fortune,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,fortunes,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,four,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,fourth,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,framed,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,free,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,freedom,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,freehold,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,friends,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,full,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,fundamental,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,furnished,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,general,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,generally,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,genius,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,genuine,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,gives,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,good,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,governor,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,grateful,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,gratitude,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,grossly,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,habitual,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,had,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,half,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,happen,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,happiness,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,haughty,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,having,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,heirs,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,hence,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,here,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,hold,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,honor,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,honors,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,hope,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,hopes,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,how,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,humble,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,hundreds,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,identical,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,ignorant,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,immediate,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,impartial,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,impeach,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,important,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,impressed,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,incapable,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,inclination,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,indignation,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,individual,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,infallibly,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,influence,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,ingratitude,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,inhabitants,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,innovations,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,inspires,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,instance,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,instances,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,interests,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,intrigues,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,involving,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,jointly,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,judgement,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,just,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,justify,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,keeping,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,larger,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,learned,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,leave,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,left,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,legal,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,level,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,levelled,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,liable,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,life,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,like,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,limitation,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,limited,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,little,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,magistrates,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,maintaining,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,make,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,makes,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,making,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,manly,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,marks,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,measures,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,merit,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,might,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,minds,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,moment,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,money,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,motives,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,names,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,nation,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,need,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,next,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,nothing,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,nourished,1,4.512635379061372e-4,Madison,yes
Federalist No. 57,2216,nourishes,1,4.512635379061372e-4,Madison,yes
